timestamp,machine_type,machine_id,operator_id,task_type,soil_type,ground_condition,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,vehicle_speed_kmh,idle_duration_min,blade_load_pct,blade_angle_deg,blade_height_m,drawbar_load_pct,traction_force_kn,track_speed_left_kmh,track_speed_right_kmh,track_slip_pct,dozing_depth_m,grading_accuracy_error_cm,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,anomaly_type,is_anomaly,severity
2026-01-13 06:58:00,Bulldozer,CAT_015,OP_002,Dozing,Hard,Dry,1918.5,78.0,296.0,56.5,17.34,65.6,8.59,2.49,90.3,16.54,0.59,32.6,123.0,5.92,5.26,6.78,0.1,3.13,1.84,7.27,27.9,6.6,6880.6,54,0,Normal,0,Normal
2026-01-13 06:59:00,Bulldozer,CAT_020,OP_029,Dozing,Hard,Damp,1942.1,82.3,209.1,80.1,17.97,56.9,4.9,1.16,52.2,8.8,0.57,67.3,85.8,8.02,5.03,3.95,0.3,1.58,1.39,4.73,26.9,4.7,1120.3,26,0,Normal,0,Normal
2026-01-13 07:00:00,Bulldozer,CAT_009,OP_007,Dozing,Hard,Dry,1443.6,72.3,223.9,53.7,14.5,58.0,4.48,19.41,67.6,5.48,0.33,56.0,98.6,8.93,6.28,3.19,0.35,1.78,1.45,10.68,19.4,5.2,9238.6,45,0,Normal,0,Normal
2026-01-13 07:01:00,Bulldozer,CAT_011,OP_023,Leveling,Hard,Dry,1854.0,84.9,232.1,64.8,15.46,66.3,5.1,0.32,91.0,7.19,0.34,52.0,118.4,8.35,1.98,5.39,0.45,0.41,1.27,8.07,26.3,6.9,9759.0,59,0,Normal,0,Normal
2026-01-13 07:02:00,Bulldozer,CAT_020,OP_015,Ripping,Soft,Dry,1692.4,82.3,291.2,66.1,21.22,45.4,6.99,4.09,101.9,4.42,0.65,16.0,73.5,3.41,5.71,3.43,0.46,1.88,1.77,0.38,27.9,3.8,4095.9,10,0,Normal,0,Normal
2026-01-13 07:03:00,Bulldozer,CAT_010,OP_016,Grading,Medium,Dry,1446.7,80.6,301.4,50.6,19.52,90.8,9.27,4.79,73.1,-3.12,0.62,107.6,154.1,4.23,5.53,8.09,0.54,3.16,1.25,4.85,29.9,12.2,7954.2,6,0,Normal,0,Normal
2026-01-13 07:04:00,Bulldozer,CAT_020,OP_012,Dozing,Soft,Dry,1900.5,89.0,246.6,56.8,21.83,27.5,6.59,7.03,74.8,12.4,0.43,54.1,116.5,5.81,4.91,5.12,0.29,0.62,1.68,3.35,30.3,13.3,9951.0,44,0,Normal,0,Normal
2026-01-13 07:05:00,Bulldozer,CAT_018,OP_022,Grading,Medium,Damp,1469.5,86.3,286.0,54.1,15.48,80.6,6.31,2.33,68.3,1.4,0.4,81.8,123.8,5.43,7.74,5.73,0.28,2.75,0.88,2.73,38.2,9.2,6584.6,9,0,Normal,0,Normal
2026-01-13 07:06:00,Bulldozer,CAT_013,OP_013,Ripping,Medium,Loose,2135.2,74.2,248.4,68.0,19.39,79.7,2.96,1.05,51.2,10.82,0.43,49.4,69.8,1.82,4.31,10.25,0.13,3.06,2.28,2.31,30.6,6.0,2230.4,31,0,Normal,0,Normal
2026-01-13 07:07:00,Bulldozer,CAT_019,OP_007,Grading,Soft,Damp,1937.8,80.8,303.4,53.9,22.09,55.1,8.45,1.45,66.1,7.23,0.3,68.0,111.7,5.43,9.81,3.89,0.44,2.32,0.45,3.24,25.1,11.1,1250.9,37,1,Normal,0,Normal
2026-01-13 07:08:00,Bulldozer,CAT_010,OP_015,Dozing,Hard,Dry,1637.8,78.4,220.9,61.2,13.73,37.6,8.73,0.88,86.4,4.52,0.69,88.3,114.1,11.64,6.53,4.28,0.97,2.01,1.76,2.84,23.1,13.6,2489.5,44,0,Excessive_Dozing_Depth,1,High
2026-01-13 07:09:00,Bulldozer,CAT_005,OP_002,Dozing,Soft,Loose,1674.0,82.0,219.6,47.3,19.45,25.2,3.19,5.75,86.6,10.14,0.41,80.0,139.6,5.3,7.33,7.27,0.15,0.62,0.93,5.25,28.5,13.0,3736.3,46,1,Normal,0,Normal
2026-01-13 07:10:00,Bulldozer,CAT_016,OP_020,Leveling,Soft,Dry,1807.0,85.2,298.9,60.4,19.34,91.5,5.14,2.26,75.2,8.49,0.54,54.1,111.6,3.96,5.66,8.17,0.14,2.1,1.31,4.2,23.9,5.6,2397.7,46,0,Normal,0,Normal
2026-01-13 07:11:00,Bulldozer,CAT_011,OP_003,Leveling,Hard,Loose,1609.4,89.3,259.6,66.7,19.04,75.1,8.99,4.12,67.0,5.9,0.36,39.6,87.9,9.33,5.1,3.76,0.43,4.88,1.34,1.7,30.9,12.7,6526.7,1,0,Normal,0,Normal
2026-01-13 07:12:00,Bulldozer,CAT_005,OP_004,Leveling,Soft,Dry,1899.9,76.5,224.2,53.1,17.85,82.2,2.04,12.12,63.0,14.14,0.53,83.0,74.2,4.08,3.48,6.46,0.2,0.1,1.61,0.0,27.4,7.2,5708.3,16,1,Normal,0,Normal
2026-01-13 07:13:00,Bulldozer,CAT_004,OP_029,Dozing,Hard,Dry,1419.6,89.3,246.5,53.2,18.36,42.2,6.93,11.82,86.5,9.84,0.55,60.4,104.7,8.93,5.64,8.31,0.35,2.51,1.04,4.49,29.0,12.5,4064.7,53,0,Normal,0,Normal
2026-01-13 07:14:00,Bulldozer,CAT_019,OP_008,Leveling,Medium,Loose,1651.9,73.6,292.6,63.0,21.26,61.8,3.59,5.78,72.7,10.72,0.33,42.7,109.5,5.4,5.97,4.44,0.37,0.27,2.09,2.66,31.4,1.6,4188.9,16,0,Normal,0,Normal
2026-01-13 07:15:00,Bulldozer,CAT_017,OP_030,Dozing,Medium,Dry,2017.9,76.6,225.5,55.0,18.4,34.7,4.42,3.76,53.8,11.7,0.5,37.8,139.9,4.93,0.94,5.37,0.29,3.11,1.21,2.5,34.0,7.8,7024.8,29,1,Normal,0,Normal
2026-01-13 07:16:00,Bulldozer,CAT_003,OP_016,Grading,Soft,Damp,1656.5,86.8,257.1,67.2,19.66,44.0,7.92,0.64,76.9,6.05,0.2,66.5,153.2,9.74,4.55,6.01,0.05,1.32,1.49,0.0,33.5,3.8,7010.5,30,1,Normal,0,Normal
2026-01-13 07:17:00,Bulldozer,CAT_019,OP_001,Dozing,Hard,Dry,1733.8,82.3,231.4,73.9,17.12,98.2,5.33,8.78,58.6,7.9,0.31,63.5,110.0,7.95,6.7,6.71,0.26,3.57,1.92,0.0,26.5,9.5,7327.7,42,1,Normal,0,Normal
2026-01-13 07:18:00,Bulldozer,CAT_014,OP_023,Grading,Soft,Damp,1712.9,78.0,244.0,48.3,22.15,64.1,8.19,6.06,80.6,11.7,0.34,48.4,141.3,7.44,6.6,5.0,0.38,1.65,0.96,3.17,35.3,8.8,6446.2,42,0,Normal,0,Normal
2026-01-13 07:19:00,Bulldozer,CAT_007,OP_017,Dozing,Medium,Damp,1709.0,80.5,228.3,57.9,14.81,95.7,8.31,2.04,57.8,14.4,0.07,54.1,92.9,4.59,3.78,3.69,0.3,3.39,1.56,1.39,30.4,0.6,8465.9,27,0,Normal,0,Normal
2026-01-13 07:20:00,Bulldozer,CAT_011,OP_021,Dozing,Rocky,Loose,1739.7,82.4,276.5,63.4,21.6,49.9,2.05,4.98,86.0,3.43,0.38,54.5,108.8,3.76,2.45,0.21,0.4,12.48,1.96,6.85,36.9,9.6,6744.0,55,0,Poor_Grading_Performance,1,Medium
2026-01-13 07:21:00,Bulldozer,CAT_007,OP_008,Dozing,Rocky,Dry,1714.0,75.5,224.1,67.8,19.08,49.0,5.7,4.21,77.7,6.14,0.22,54.3,128.1,6.48,11.54,8.28,0.42,3.51,1.19,1.27,34.1,1.8,2870.8,51,2,Normal,0,Normal
2026-01-13 07:22:00,Bulldozer,CAT_007,OP_027,Dozing,Soft,Damp,2164.0,100.6,263.3,65.5,20.62,85.9,6.29,2.86,86.2,10.49,0.3,69.1,137.0,3.58,7.34,4.8,0.31,2.37,1.63,2.54,25.9,12.1,9595.0,41,0,Engine_Overheating,1,Medium
2026-01-13 07:23:00,Bulldozer,CAT_016,OP_025,Leveling,Medium,Dry,1626.2,81.1,281.4,82.0,17.77,93.3,4.79,1.91,77.6,5.69,0.52,87.0,102.8,1.41,1.11,2.01,0.45,5.07,1.4,1.78,25.4,7.4,7149.1,53,0,Normal,0,Normal
2026-01-13 07:24:00,Bulldozer,CAT_003,OP_015,Leveling,Medium,Damp,1590.6,81.9,233.9,59.8,16.13,40.7,5.24,1.84,102.9,14.19,0.25,103.2,182.3,8.86,8.42,5.14,0.23,0.66,1.63,5.21,22.3,11.0,3248.8,26,1,Blade_Overloading,1,Medium
2026-01-13 07:25:00,Bulldozer,CAT_013,OP_009,Ripping,Medium,Dry,1791.3,77.0,257.5,49.0,15.83,58.0,4.17,3.04,62.0,13.82,0.64,47.3,123.8,2.84,6.5,2.79,0.2,3.27,1.76,7.23,29.9,11.3,3660.9,29,0,Normal,0,Normal
2026-01-13 07:26:00,Bulldozer,CAT_013,OP_023,Leveling,Soft,Dry,1789.5,81.0,227.4,48.9,18.79,42.7,5.24,0.16,34.3,7.56,0.54,53.6,104.1,6.43,5.55,5.8,0.05,2.03,1.37,0.98,29.6,8.3,8014.0,39,1,Normal,0,Normal
2026-01-13 07:27:00,Bulldozer,CAT_009,OP_028,Leveling,Soft,Loose,1871.3,84.5,274.8,66.3,19.58,34.8,5.67,0.08,96.1,15.39,0.32,59.2,88.6,7.32,2.02,4.26,0.37,3.6,1.46,5.55,15.7,7.9,6978.6,5,0,Normal,0,Normal
2026-01-13 07:28:00,Bulldozer,CAT_019,OP_011,Grading,Hard,Dry,1400.6,83.4,277.5,65.9,16.73,85.0,6.55,0.54,68.3,9.44,0.45,81.1,131.3,4.01,5.97,2.95,0.56,3.65,1.05,4.22,37.8,3.1,3021.1,2,0,Normal,0,Normal
2026-01-13 07:29:00,Bulldozer,CAT_008,OP_028,Dozing,Medium,Damp,1812.8,83.5,209.4,66.9,17.3,77.5,7.86,6.29,71.6,4.78,0.17,94.2,81.8,7.17,7.16,8.23,0.18,4.6,1.52,8.21,29.3,3.0,6565.6,10,0,Normal,0,Normal
2026-01-13 07:30:00,Bulldozer,CAT_006,OP_014,Grading,Medium,Dry,1283.6,81.5,224.1,64.7,16.64,91.6,7.23,1.95,65.7,7.65,0.08,71.4,110.4,7.76,5.1,1.04,0.49,2.94,1.09,0.87,26.2,13.6,4840.6,3,1,Normal,0,Normal
2026-01-13 07:31:00,Bulldozer,CAT_020,OP_027,Dozing,Hard,Damp,1758.9,86.1,245.4,53.5,15.23,78.7,7.89,6.84,67.8,8.29,0.45,81.6,116.8,6.04,6.7,5.08,0.29,2.33,1.16,3.66,34.5,14.9,1370.9,30,0,Normal,0,Normal
2026-01-13 07:32:00,Bulldozer,CAT_014,OP_007,Dozing,Soft,Wet,1796.2,82.4,245.3,54.0,16.23,38.0,6.01,4.95,54.6,6.05,0.3,73.7,84.9,5.63,3.6,6.18,0.31,0.7,0.95,1.56,27.3,13.5,2689.0,10,0,Normal,0,Normal
2026-01-13 07:33:00,Bulldozer,CAT_007,OP_012,Dozing,Medium,Damp,2129.1,88.9,235.0,58.0,22.59,72.3,6.8,5.94,95.2,6.47,0.64,48.3,116.4,4.47,6.71,30.29,0.35,4.64,1.57,4.83,30.3,5.3,4754.8,41,0,Track_Slip,1,High
2026-01-13 07:34:00,Bulldozer,CAT_011,OP_002,Ripping,Soft,Wet,1697.9,86.9,232.7,66.5,14.91,31.3,6.58,5.48,103.7,14.85,0.32,42.9,84.2,6.17,6.6,4.95,0.38,0.65,1.26,6.35,29.3,8.6,5975.1,33,0,Normal,0,Normal
2026-01-13 07:35:00,Bulldozer,CAT_017,OP_018,Ripping,Medium,Loose,2206.9,102.8,245.8,58.7,17.37,86.4,3.27,3.01,74.6,8.44,0.46,73.2,86.7,3.89,4.07,6.98,0.32,1.61,1.35,3.56,29.9,4.9,7350.6,35,0,Engine_Overheating,1,Medium
2026-01-13 07:36:00,Bulldozer,CAT_012,OP_004,Ripping,Hard,Dry,1673.5,80.8,236.3,59.3,16.61,86.7,6.39,3.54,70.2,6.12,0.76,63.4,88.4,5.47,4.25,23.75,0.28,4.37,1.35,0.62,34.5,6.4,933.1,47,0,Track_Slip,1,Low
2026-01-13 07:37:00,Bulldozer,CAT_010,OP_010,Grading,Medium,Damp,1777.7,75.4,168.4,61.2,13.98,77.6,9.0,8.86,42.1,1.21,0.81,32.5,62.0,2.76,8.99,7.16,0.58,4.57,1.78,0.95,24.4,9.2,8927.4,31,1,Normal,0,Normal
2026-01-13 07:38:00,Bulldozer,CAT_019,OP_024,Dozing,Medium,Wet,1374.9,75.6,270.7,59.0,15.62,34.3,7.96,2.34,66.1,10.85,0.42,80.0,75.1,9.08,5.14,1.47,0.42,3.41,1.36,1.31,28.0,0.9,7820.6,49,1,Normal,0,Normal
2026-01-13 07:39:00,Bulldozer,CAT_009,OP_016,Ripping,Soft,Dry,1618.4,81.1,309.2,62.5,17.38,35.0,7.45,15.77,49.0,2.0,0.39,33.5,114.0,6.3,7.6,5.49,0.05,1.74,1.35,2.77,31.9,7.2,851.6,37,0,Normal,0,Normal
2026-01-13 07:40:00,Bulldozer,CAT_004,OP_020,Ripping,Medium,Damp,1701.5,78.7,277.6,61.8,16.29,58.4,5.47,12.74,66.7,10.25,0.34,89.8,112.5,3.61,5.51,3.46,0.63,2.43,1.85,4.72,31.6,9.1,1683.2,17,0,Normal,0,Normal
2026-01-13 07:41:00,Bulldozer,CAT_015,OP_007,Dozing,Medium,Wet,1922.7,90.3,230.5,57.2,21.46,34.9,3.96,1.2,55.2,8.8,0.65,66.7,84.3,8.45,10.09,2.1,0.24,2.14,1.55,2.87,21.5,6.9,7780.5,27,1,Normal,0,Normal
2026-01-13 07:42:00,Bulldozer,CAT_006,OP_018,Dozing,Medium,Dry,1816.3,76.1,239.0,58.4,16.61,46.0,4.81,3.2,62.0,13.38,0.64,64.3,116.8,9.38,6.64,4.45,0.59,2.55,0.47,6.85,32.6,7.0,9994.9,6,0,Normal,0,Normal
2026-01-13 07:43:00,Bulldozer,CAT_009,OP_010,Grading,Soft,Dry,1744.1,78.7,266.9,57.3,20.31,40.6,5.01,7.0,88.2,8.66,0.38,96.4,121.9,6.56,5.98,3.48,0.4,3.14,0.92,5.68,33.3,13.1,7491.4,14,0,Normal,0,Normal
2026-01-13 07:44:00,Bulldozer,CAT_004,OP_024,Ripping,Medium,Dry,1522.4,80.5,284.0,58.9,20.8,61.9,5.22,0.68,76.9,7.68,0.75,72.6,97.6,10.36,8.92,2.99,0.59,0.72,1.09,4.48,38.1,6.8,4925.4,47,1,Normal,0,Normal
2026-01-13 07:45:00,Bulldozer,CAT_002,OP_028,Leveling,Soft,Loose,1984.9,85.0,250.6,56.0,22.91,54.9,4.45,4.0,62.3,9.78,0.63,50.7,124.0,5.33,10.36,3.54,0.21,3.06,2.04,0.0,37.9,6.9,8298.1,42,0,Normal,0,Normal
2026-01-13 07:46:00,Bulldozer,CAT_010,OP_004,Dozing,Hard,Loose,1551.2,74.5,295.3,61.3,17.93,31.8,6.05,7.84,50.1,15.7,0.31,52.3,79.9,5.69,4.3,5.03,0.25,4.1,0.95,5.57,25.0,3.2,3055.1,44,0,Normal,0,Normal
2026-01-13 07:47:00,Bulldozer,CAT_003,OP_011,Dozing,Medium,Wet,1987.6,91.9,245.3,54.4,21.41,99.6,6.47,0.02,74.1,8.16,0.67,84.9,92.5,1.67,3.76,5.19,0.31,1.77,0.93,4.65,29.1,8.8,6837.5,55,1,Normal,0,Normal
2026-01-13 07:48:00,Bulldozer,CAT_020,OP_007,Grading,Soft,Damp,1811.2,83.9,263.9,61.9,15.7,70.1,4.58,5.92,82.6,8.0,0.9,93.9,103.8,2.15,5.86,2.56,0.45,1.5,0.99,1.41,31.9,6.8,5976.8,12,0,Normal,0,Normal
2026-01-13 07:49:00,Bulldozer,CAT_015,OP_016,Dozing,Medium,Damp,1919.0,79.8,327.5,60.6,18.2,56.6,3.78,3.03,77.3,13.97,0.66,61.3,100.8,10.77,5.15,6.41,0.46,2.37,1.38,5.42,26.1,1.7,6350.6,10,0,Normal,0,Normal
2026-01-13 07:50:00,Bulldozer,CAT_018,OP_029,Dozing,Hard,Dry,1583.9,73.6,280.7,69.9,20.47,71.6,4.88,5.01,66.9,11.36,0.81,75.8,121.9,4.89,6.84,10.85,0.26,1.79,1.14,0.47,25.2,4.5,7834.3,13,0,Normal,0,Normal
2026-01-13 07:51:00,Bulldozer,CAT_003,OP_023,Ripping,Medium,Damp,1667.3,84.4,245.2,58.4,16.99,99.3,5.21,7.03,76.6,11.66,0.19,49.5,104.7,5.03,6.87,5.85,0.27,0.79,1.8,5.02,28.4,6.5,2611.9,21,0,Normal,0,Normal
2026-01-13 07:52:00,Bulldozer,CAT_009,OP_017,Dozing,Rocky,Dry,1862.7,87.6,249.9,49.2,21.64,33.8,7.09,3.12,56.8,9.49,0.13,67.7,126.0,6.16,5.73,5.77,0.38,3.14,1.96,5.57,24.6,5.0,8338.9,48,0,Normal,0,Normal
2026-01-13 07:53:00,Bulldozer,CAT_009,OP_006,Dozing,Medium,Dry,1812.2,85.3,356.3,85.1,23.55,49.1,7.01,2.83,91.2,8.65,0.67,66.6,155.4,5.11,4.1,2.63,0.35,1.15,1.76,6.46,32.1,11.6,2359.5,24,0,Hydraulic_Stress,1,High
2026-01-13 07:54:00,Bulldozer,CAT_013,OP_014,Ripping,Medium,Dry,1921.8,78.3,267.5,66.4,19.26,74.2,6.45,0.73,84.2,12.89,0.26,54.6,100.2,7.03,4.96,4.18,0.4,1.96,1.23,5.67,31.2,2.0,2347.6,52,0,Normal,0,Normal
2026-01-13 07:55:00,Bulldozer,CAT_004,OP_022,Dozing,Medium,Wet,1903.0,86.0,229.7,67.9,19.98,53.3,5.75,6.42,70.1,10.94,0.41,79.4,121.0,5.67,2.41,4.44,0.6,3.33,1.16,5.79,27.2,0.9,8977.9,59,0,Normal,0,Normal
2026-01-13 07:56:00,Bulldozer,CAT_011,OP_030,Grading,Soft,Dry,1705.2,82.0,288.4,56.3,19.88,41.7,3.16,0.7,74.6,1.68,0.05,66.5,115.1,5.49,6.31,4.89,0.59,1.53,2.09,1.23,29.4,11.5,2025.3,30,0,Normal,0,Normal
2026-01-13 07:57:00,Bulldozer,CAT_007,OP_002,Dozing,Medium,Wet,1962.0,75.0,245.9,48.0,18.2,47.6,5.91,0.65,63.5,12.93,0.39,23.6,86.0,5.64,7.54,5.6,0.47,2.38,0.8,0.0,29.2,15.0,7813.2,24,0,Normal,0,Normal
2026-01-13 07:58:00,Bulldozer,CAT_005,OP_011,Grading,Soft,Dry,2034.3,77.8,251.1,57.9,20.5,26.6,3.81,0.14,80.7,1.9,0.39,54.5,77.2,6.93,4.66,9.49,0.44,3.35,1.65,1.85,30.7,9.9,9631.3,5,0,Normal,0,Normal
2026-01-13 07:59:00,Bulldozer,CAT_013,OP_009,Grading,Soft,Dry,1669.5,86.4,201.8,64.8,18.6,94.2,9.97,17.59,86.6,7.2,0.5,60.9,98.6,6.95,6.81,31.67,0.3,1.63,0.8,7.21,26.3,7.1,1030.2,46,0,Track_Slip,1,Low
2026-01-13 08:00:00,Bulldozer,CAT_019,OP_012,Grading,Medium,Dry,1535.2,74.6,293.1,58.2,15.57,85.0,6.33,0.3,82.8,7.78,0.56,72.0,140.1,5.22,5.21,1.62,0.3,2.02,1.56,4.93,21.5,4.8,3694.0,18,1,Normal,0,Normal
2026-01-13 08:01:00,Bulldozer,CAT_010,OP_010,Grading,Soft,Dry,1436.7,79.5,286.0,63.4,19.62,88.3,5.09,0.58,74.3,8.92,0.54,51.3,106.6,4.94,3.19,7.3,0.42,4.55,1.05,4.08,33.4,13.7,8748.5,44,0,Normal,0,Normal
2026-01-13 08:02:00,Bulldozer,CAT_006,OP_019,Ripping,Soft,Dry,1076.9,80.2,196.1,47.3,15.01,26.1,5.81,0.95,73.4,15.55,0.38,58.0,98.3,2.56,7.56,7.99,0.18,2.77,1.93,7.81,27.8,2.9,6183.2,59,0,Normal,0,Normal
2026-01-13 08:03:00,Bulldozer,CAT_018,OP_013,Dozing,Hard,Dry,1600.9,85.9,318.9,65.4,16.08,46.4,7.54,0.61,84.3,-1.65,0.5,91.1,118.5,6.58,7.2,4.57,0.54,3.59,1.27,5.87,26.3,5.2,2122.9,41,1,Normal,0,Normal
2026-01-13 08:04:00,Bulldozer,CAT_013,OP_014,Ripping,Soft,Loose,2268.2,103.4,192.8,68.4,19.11,75.5,2.45,2.51,51.2,1.33,0.63,59.9,99.4,5.5,9.38,4.01,0.25,3.71,1.33,0.0,24.1,7.4,2926.6,55,0,Engine_Overheating,1,Medium
2026-01-13 08:05:00,Bulldozer,CAT_018,OP_003,Dozing,Hard,Damp,1504.1,86.3,219.6,58.7,18.07,95.4,8.77,6.82,68.5,4.9,0.69,54.7,107.1,6.53,7.61,7.3,0.31,3.04,2.13,1.74,31.4,8.8,4347.7,18,0,Normal,0,Normal
2026-01-13 08:06:00,Bulldozer,CAT_010,OP_018,Dozing,Soft,Dry,935.0,80.7,275.0,53.6,23.93,38.5,0.06,23.17,92.3,11.26,0.56,55.8,120.1,7.64,6.93,8.81,0.36,1.39,1.4,4.64,29.0,1.2,4597.4,3,0,Excessive_Idling,1,High
2026-01-13 08:07:00,Bulldozer,CAT_011,OP_012,Ripping,Medium,Dry,1755.8,80.4,244.2,69.2,19.46,63.7,4.24,0.02,96.5,4.38,0.53,102.3,156.5,6.64,6.23,5.7,1.31,2.8,2.3,1.66,18.6,2.6,3032.7,11,0,Excessive_Dozing_Depth,1,High
2026-01-13 08:08:00,Bulldozer,CAT_013,OP_001,Grading,Hard,Damp,1903.9,78.4,228.8,56.5,19.87,33.9,5.28,7.96,83.8,3.59,0.2,82.3,158.6,2.47,13.29,16.55,0.26,0.11,1.7,2.55,27.9,3.4,2494.2,1,1,Uneven_Track_Speed,1,Low
2026-01-13 08:09:00,Bulldozer,CAT_009,OP_022,Leveling,Medium,Wet,1908.0,80.2,351.0,90.8,17.64,90.9,4.76,2.78,108.0,6.55,0.66,104.0,83.3,4.84,7.95,6.2,0.47,3.53,1.31,3.82,30.9,5.1,2731.0,19,1,Hydraulic_Stress,1,Medium
2026-01-13 08:10:00,Bulldozer,CAT_014,OP_027,Dozing,Hard,Damp,1718.4,84.3,262.4,52.5,18.22,61.7,6.47,0.48,85.0,11.37,0.51,33.0,117.4,7.17,7.32,7.11,0.17,2.71,1.89,4.4,25.3,1.7,4189.9,24,0,Normal,0,Normal
2026-01-13 08:11:00,Bulldozer,CAT_003,OP_012,Dozing,Hard,Damp,2197.5,84.5,240.5,56.7,20.37,60.6,5.16,0.14,104.7,12.06,0.73,95.0,168.8,6.36,7.82,4.03,0.28,3.23,0.74,0.0,32.0,12.1,8136.8,30,0,Blade_Overloading,1,High
2026-01-13 08:12:00,Bulldozer,CAT_013,OP_024,Dozing,Soft,Damp,1573.4,83.5,262.5,54.9,17.79,38.3,7.58,0.37,55.0,4.68,0.61,61.2,97.4,5.16,6.56,0.71,0.58,2.99,1.59,9.69,28.5,12.4,3059.7,14,0,Normal,0,Normal
2026-01-13 08:13:00,Bulldozer,CAT_006,OP_013,Leveling,Hard,Damp,1869.3,81.1,272.5,67.8,14.82,60.2,4.77,4.05,77.3,5.49,0.15,62.4,74.4,5.89,4.85,4.9,0.38,2.41,0.95,0.58,23.9,11.8,3571.5,26,0,Normal,0,Normal
2026-01-13 08:14:00,Bulldozer,CAT_019,OP_007,Dozing,Medium,Damp,1539.6,84.6,209.5,66.3,15.14,39.5,7.26,8.63,69.7,0.9,0.55,46.8,108.4,7.46,9.15,5.85,0.2,2.67,1.18,2.02,23.7,9.2,2794.2,59,0,Normal,0,Normal
2026-01-13 08:15:00,Bulldozer,CAT_008,OP_016,Dozing,Soft,Dry,2084.3,79.4,319.4,63.1,19.35,80.4,9.16,3.01,59.8,12.94,0.57,66.0,90.3,3.41,4.86,30.91,0.67,3.12,1.77,5.74,36.5,2.7,5493.4,6,0,Track_Slip,1,Low
2026-01-13 08:16:00,Bulldozer,CAT_014,OP_014,Grading,Hard,Wet,1662.6,86.7,324.6,58.4,21.8,68.5,7.9,6.51,78.6,12.26,0.52,56.8,97.2,6.44,7.78,1.77,0.63,3.49,1.03,4.52,26.3,12.7,7242.5,52,0,Normal,0,Normal
2026-01-13 08:17:00,Bulldozer,CAT_019,OP_003,Dozing,Soft,Damp,1631.6,81.8,232.3,52.1,16.09,90.7,6.24,1.87,79.8,5.43,0.42,55.9,124.6,3.1,3.18,6.55,0.51,0.1,1.47,0.41,21.5,14.8,9491.8,9,1,Normal,0,Normal
2026-01-13 08:18:00,Bulldozer,CAT_014,OP_019,Grading,Hard,Damp,1713.3,76.6,213.0,65.8,17.22,60.1,5.49,2.14,75.1,14.85,0.4,50.1,85.6,5.8,7.45,5.12,0.37,2.56,1.03,2.45,32.4,10.5,2571.1,39,0,Normal,0,Normal
2026-01-13 08:19:00,Bulldozer,CAT_008,OP_027,Dozing,Medium,Loose,2034.1,82.5,272.7,61.4,19.96,49.1,7.9,2.76,72.3,6.97,0.62,74.5,101.6,6.67,6.04,3.39,0.59,2.79,0.83,5.03,28.3,2.1,9131.8,26,0,Normal,0,Normal
2026-01-13 08:20:00,Bulldozer,CAT_017,OP_018,Dozing,Soft,Dry,2231.0,88.7,233.0,70.4,18.46,41.9,10.75,4.94,69.2,4.78,0.55,45.1,122.1,3.12,6.37,2.97,0.26,3.22,1.48,2.04,22.9,13.5,2730.4,26,0,Normal,0,Normal
2026-01-13 08:21:00,Bulldozer,CAT_014,OP_030,Grading,Hard,Dry,1649.4,77.5,249.6,61.5,14.96,38.6,6.78,0.37,45.5,12.81,0.42,79.3,110.5,6.49,7.57,8.91,0.56,0.42,1.89,3.47,27.7,7.9,5081.9,37,0,Normal,0,Normal
2026-01-13 08:22:00,Bulldozer,CAT_014,OP_011,Dozing,Medium,Dry,1729.3,79.8,248.9,61.8,15.72,70.8,6.0,1.2,61.4,9.08,0.76,67.9,138.4,7.21,4.37,6.78,0.35,3.13,1.24,0.0,26.4,14.7,2288.9,7,0,Normal,0,Normal
2026-01-13 08:23:00,Bulldozer,CAT_012,OP_008,Grading,Medium,Dry,2002.6,80.1,248.0,46.2,16.55,31.6,6.41,2.25,60.8,5.39,0.59,94.4,94.9,3.25,5.33,28.01,0.38,2.22,1.35,4.15,31.7,13.0,7068.5,4,1,Track_Slip,1,Medium
2026-01-13 08:24:00,Bulldozer,CAT_009,OP_026,Dozing,Medium,Dry,1948.0,74.6,295.8,61.7,16.15,26.8,8.02,5.15,64.4,10.75,0.49,89.3,143.1,5.98,6.02,5.89,0.45,4.15,1.21,8.75,33.3,11.7,1385.0,10,1,Normal,0,Normal
2026-01-13 08:25:00,Bulldozer,CAT_005,OP_016,Leveling,Medium,Wet,1766.3,78.0,201.1,50.4,18.03,89.1,7.73,3.51,67.7,7.12,0.28,53.1,155.1,3.22,8.7,0.0,0.08,2.03,1.25,5.48,25.4,13.1,9723.3,29,1,Normal,0,Normal
2026-01-13 08:26:00,Bulldozer,CAT_006,OP_022,Leveling,Soft,Dry,1446.5,73.8,237.4,56.4,16.68,44.9,4.99,3.51,51.4,12.7,0.37,64.5,107.2,4.22,10.96,21.36,0.64,1.28,0.96,0.02,33.8,5.0,5818.3,8,0,Uneven_Track_Speed,1,Low
