timestamp,machine_type,machine_id,operator_id,task_type,soil_type,ground_condition,engine_rpm,engine_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,machine_speed_kmh,idle_duration_min,boom_movement_rate,arm_movement_rate,bucket_movement_rate,swing_speed_rpm,bucket_cycles_per_min,excavation_depth_m,bucket_load_pct,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,task_duration_min,anomaly_type,is_anomaly,severity
2026-01-19 04:33:00,Excavator,CAT_011,OP_029,Trenching,Medium,Dry,1752.7,75.8,283.4,51.1,18.5,44.0,1.69,6.83,0.652,0.829,0.993,12.55,2.91,3.57,54.5,1.01,0.0,32.6,6.6,7459.4,3,1,107.7,Normal,0,Normal
2026-01-19 04:34:00,Excavator,CAT_012,OP_009,Excavation,Medium,Damp,2225.5,87.0,272.2,66.7,24.56,75.4,2.45,0.92,1.075,0.689,0.651,12.84,1.92,2.2,68.1,1.44,6.21,22.7,0.7,1343.5,35,0,86.1,Normal,0,Normal
2026-01-19 04:35:00,Excavator,CAT_017,OP_001,Loading,Medium,Damp,1648.6,79.1,259.8,67.6,19.04,49.3,2.54,4.37,0.793,0.465,0.342,5.79,2.62,2.71,53.5,1.56,4.63,35.4,14.7,5438.3,39,0,109.0,Normal,0,Normal
2026-01-19 04:36:00,Excavator,CAT_018,OP_024,Excavation,Hard,Dry,1327.2,81.4,250.3,50.8,18.75,36.4,2.19,3.58,0.613,0.581,0.622,9.48,3.39,1.58,85.4,1.66,6.76,36.6,5.3,2857.5,56,0,79.2,Normal,0,Normal
2026-01-19 04:37:00,Excavator,CAT_006,OP_029,Excavation,Hard,Dry,1652.9,76.7,272.9,54.9,19.58,27.6,3.6,0.48,0.844,0.433,0.767,7.02,2.36,3.63,56.8,0.85,1.61,31.7,2.2,9507.0,33,0,118.1,Normal,0,Normal
2026-01-19 04:38:00,Excavator,CAT_011,OP_015,Excavation,Medium,Dry,1645.5,81.9,201.7,62.2,20.12,67.2,1.56,4.73,0.735,0.39,0.892,10.05,1.43,2.41,72.5,0.79,3.11,29.4,2.2,5345.7,39,0,20.4,Normal,0,Normal
2026-01-19 04:39:00,Excavator,CAT_013,OP_005,Digging,Medium,Damp,1799.4,78.9,231.3,70.4,20.63,75.3,2.13,1.25,0.843,0.789,0.449,13.69,2.42,2.64,64.1,1.53,0.0,25.4,8.1,4234.7,21,0,82.4,Normal,0,Normal
2026-01-19 04:40:00,Excavator,CAT_020,OP_005,Digging,Medium,Dry,1685.4,87.0,281.7,61.0,19.83,99.9,1.74,3.49,0.617,0.357,0.526,9.37,2.29,2.64,46.3,1.14,2.29,26.5,4.3,8580.8,19,0,66.4,Normal,0,Normal
2026-01-19 04:41:00,Excavator,CAT_012,OP_009,Trenching,Medium,Damp,1732.3,76.6,290.6,68.9,21.35,35.3,2.39,3.3,0.632,0.761,0.489,9.61,2.91,2.32,52.5,1.11,6.0,25.6,4.4,4089.5,46,1,96.0,Normal,0,Normal
2026-01-19 04:42:00,Excavator,CAT_003,OP_017,Excavation,Hard,Wet,1841.5,76.2,290.2,71.9,21.23,29.5,3.19,0.86,0.547,0.79,0.877,7.75,2.8,2.21,47.8,1.11,7.57,38.5,8.2,2692.0,30,0,83.3,Normal,0,Normal
2026-01-19 04:43:00,Excavator,CAT_019,OP_019,Excavation,Medium,Dry,1879.6,77.8,258.1,57.4,18.06,32.4,1.92,6.5,0.814,0.541,0.493,6.57,2.97,2.19,58.1,0.83,2.16,39.2,8.0,5627.2,20,0,52.8,Normal,0,Normal
2026-01-19 04:44:00,Excavator,CAT_011,OP_021,Excavation,Hard,Loose,1722.6,87.3,230.1,49.3,19.05,48.6,2.36,2.41,0.481,0.587,0.702,10.26,2.91,2.75,76.1,1.05,3.6,24.5,0.8,7391.4,16,0,99.6,Normal,0,Normal
2026-01-19 04:45:00,Excavator,CAT_004,OP_022,Excavation,Soft,Wet,1739.4,86.8,307.2,60.6,21.33,36.5,2.29,6.66,0.611,0.687,0.622,5.66,2.63,2.15,81.4,0.31,4.27,31.0,5.3,7434.4,59,0,113.1,Normal,0,Normal
2026-01-19 04:46:00,Excavator,CAT_004,OP_008,Excavation,Medium,Damp,1892.9,86.9,263.4,61.3,19.33,28.6,2.34,1.34,0.892,0.605,0.738,10.6,2.85,2.72,74.1,6.78,1.77,28.6,5.0,3120.4,3,0,87.9,Abnormal_Vibration,1,Critical
2026-01-19 04:47:00,Excavator,CAT_005,OP_006,Trenching,Medium,Damp,1836.5,87.7,269.3,62.0,18.37,51.8,3.08,16.47,0.655,0.591,0.792,8.76,2.48,2.46,74.9,1.28,2.73,32.3,9.8,9041.2,14,2,78.4,Normal,0,Normal
2026-01-19 04:48:00,Excavator,CAT_015,OP_029,Loading,Medium,Dry,2125.1,85.4,287.5,63.5,24.85,72.9,2.19,12.41,0.432,0.901,0.629,5.76,2.87,2.58,75.3,0.82,8.28,23.7,2.0,5573.5,38,0,43.5,Normal,0,Normal
2026-01-19 04:49:00,Excavator,CAT_019,OP_005,Digging,Soft,Damp,1795.5,81.9,312.6,64.8,25.67,79.6,3.09,0.36,0.895,0.727,0.714,12.67,3.4,0.58,81.3,1.19,10.99,20.8,2.2,8612.1,42,0,107.1,Normal,0,Normal
2026-01-19 04:50:00,Excavator,CAT_009,OP_016,Excavation,Rocky,Dry,1941.9,82.4,268.0,69.2,20.41,56.1,1.0,12.77,0.783,0.409,0.951,4.79,1.76,2.88,67.4,0.64,0.0,34.4,7.9,6473.1,42,0,41.1,Normal,0,Normal
2026-01-19 04:51:00,Excavator,CAT_002,OP_009,Trenching,Soft,Dry,1727.0,89.5,309.9,66.7,22.6,83.3,1.47,12.62,1.069,0.361,0.7,6.59,2.98,3.83,81.9,1.26,4.83,32.0,13.2,2162.8,5,1,18.3,Normal,0,Normal
2026-01-19 04:52:00,Excavator,CAT_018,OP_022,Loading,Hard,Wet,1557.9,78.3,321.6,69.3,18.08,59.5,2.86,0.98,0.643,0.568,0.561,6.39,1.91,2.21,73.7,0.98,0.0,34.7,6.5,3348.6,27,1,71.0,Normal,0,Normal
2026-01-19 04:53:00,Excavator,CAT_013,OP_010,Digging,Soft,Dry,1906.1,86.3,251.4,63.9,19.35,88.2,4.03,2.47,0.7,0.629,0.738,10.49,2.32,1.93,64.1,0.99,1.19,34.2,12.3,3900.6,20,0,93.6,Normal,0,Normal
2026-01-19 04:54:00,Excavator,CAT_012,OP_004,Excavation,Soft,Damp,1954.1,87.5,282.6,51.7,23.31,57.5,3.25,3.02,0.933,0.666,0.599,5.37,2.97,2.15,77.7,1.07,0.0,30.8,3.8,3294.0,58,2,103.8,Normal,0,Normal
2026-01-19 04:55:00,Excavator,CAT_002,OP_010,Loading,Medium,Damp,1496.9,81.6,329.4,90.8,15.17,30.3,1.65,0.38,1.257,0.691,0.599,6.41,1.11,2.21,94.3,0.99,2.82,32.1,7.3,7359.2,30,1,123.7,Hydraulic_Stress,1,High
2026-01-19 04:56:00,Excavator,CAT_020,OP_004,Trenching,Soft,Dry,1800.5,84.1,294.7,57.6,19.62,38.1,0.19,4.82,0.325,0.527,0.446,12.01,3.95,2.62,63.0,1.03,0.0,24.6,6.8,3226.3,36,0,121.9,Normal,0,Normal
2026-01-19 04:57:00,Excavator,CAT_002,OP_006,Excavation,Soft,Dry,1810.3,79.4,337.1,65.4,17.58,32.9,3.61,0.83,0.694,0.734,0.554,7.1,2.07,0.99,87.2,1.16,1.9,25.6,2.2,5554.4,36,1,99.8,Normal,0,Normal
2026-01-19 04:58:00,Excavator,CAT_013,OP_015,Excavation,Soft,Dry,1961.7,79.4,232.7,66.9,19.93,35.9,2.83,0.41,0.828,0.648,0.692,5.78,3.2,2.78,59.5,1.28,5.64,29.4,6.1,9981.6,35,1,66.6,Normal,0,Normal
2026-01-19 04:59:00,Excavator,CAT_012,OP_030,Excavation,Soft,Wet,2062.2,88.5,264.9,56.2,21.15,67.3,3.53,10.89,0.54,0.498,0.472,9.77,0.93,2.3,76.4,1.39,0.88,29.2,7.2,3859.2,42,0,220.3,Low_Excavation_Productivity,1,Medium
2026-01-19 05:00:00,Excavator,CAT_011,OP_007,Loading,Medium,Wet,1394.8,84.3,254.4,66.8,18.57,49.6,2.23,7.71,0.819,0.728,0.584,5.86,4.04,3.62,74.1,1.58,3.66,29.5,11.7,1109.6,6,1,77.3,Normal,0,Normal
2026-01-19 05:01:00,Excavator,CAT_012,OP_024,Digging,Hard,Damp,1538.0,82.4,302.5,67.5,17.4,35.9,3.7,1.98,0.612,0.745,0.977,6.45,3.58,2.93,69.0,1.39,6.62,31.2,4.3,3909.1,45,0,79.8,Normal,0,Normal
2026-01-19 05:02:00,Excavator,CAT_008,OP_016,Excavation,Soft,Dry,1816.5,90.5,213.3,54.9,16.02,47.4,2.72,7.28,0.652,0.638,0.777,10.65,2.46,2.11,66.9,0.44,5.75,22.8,2.3,9553.7,23,0,101.7,Normal,0,Normal
2026-01-19 05:03:00,Excavator,CAT_012,OP_030,Excavation,Soft,Damp,1642.2,79.6,239.3,43.8,19.69,89.1,3.35,5.74,1.026,0.324,0.688,7.71,4.2,4.69,71.0,1.37,3.04,21.7,11.3,3345.5,48,0,124.2,Normal,0,Normal
2026-01-19 05:04:00,Excavator,CAT_008,OP_016,Digging,Soft,Wet,1946.8,85.9,272.8,58.5,20.39,42.5,3.74,0.89,0.826,0.448,0.441,7.09,4.39,2.84,71.8,1.66,6.24,27.2,6.9,5858.0,47,0,56.9,Normal,0,Normal
2026-01-19 05:05:00,Excavator,CAT_010,OP_004,Excavation,Medium,Wet,1814.3,84.5,251.1,64.3,21.58,43.4,2.18,0.62,1.002,1.032,0.579,12.52,2.11,2.97,83.0,0.99,2.3,31.1,4.3,9166.7,18,0,40.9,Normal,0,Normal
2026-01-19 05:06:00,Excavator,CAT_014,OP_013,Excavation,Hard,Dry,795.7,81.7,252.4,55.7,19.28,25.0,0.04,38.12,1.065,0.803,0.604,6.99,0.23,2.01,77.3,1.37,9.6,29.5,3.6,1413.2,28,1,69.4,Excessive_Idling,1,High
2026-01-19 05:07:00,Excavator,CAT_015,OP_003,Loading,Hard,Damp,1396.1,81.5,238.8,71.3,15.41,34.3,3.03,3.6,0.716,0.859,0.568,8.71,3.36,1.42,60.7,1.08,9.91,24.7,1.2,8684.4,13,0,65.7,Normal,0,Normal
2026-01-19 05:08:00,Excavator,CAT_004,OP_007,Excavation,Medium,Dry,1754.8,80.8,265.6,64.0,18.33,77.2,3.5,3.81,0.568,0.964,0.754,6.07,1.48,3.03,73.2,1.14,3.61,27.2,4.8,6766.4,2,0,126.2,Normal,0,Normal
2026-01-19 05:09:00,Excavator,CAT_020,OP_017,Loading,Soft,Dry,1641.9,82.0,252.7,73.3,17.51,54.0,0.95,0.41,0.502,0.683,0.376,9.8,3.6,2.48,72.0,1.02,2.77,24.1,9.1,7085.9,41,0,83.7,Normal,0,Normal
2026-01-19 05:10:00,Excavator,CAT_002,OP_028,Trenching,Hard,Dry,1938.3,77.5,243.4,55.9,24.19,40.8,5.53,1.95,0.595,0.775,0.7,6.15,2.4,2.83,76.7,1.52,5.33,23.8,8.8,3633.0,36,1,126.8,Normal,0,Normal
2026-01-19 05:11:00,Excavator,CAT_006,OP_019,Excavation,Rocky,Dry,1937.8,83.7,314.0,63.8,20.8,92.7,4.39,0.58,0.526,0.756,0.765,7.64,1.58,2.97,56.1,0.98,2.18,28.8,11.5,6907.1,51,0,92.3,Normal,0,Normal
2026-01-19 05:12:00,Excavator,CAT_007,OP_011,Excavation,Medium,Loose,1678.5,83.4,278.8,48.6,18.28,70.4,0.64,12.78,0.669,0.575,0.525,7.59,3.52,2.11,56.6,2.31,3.73,36.4,12.7,5195.9,50,0,93.0,Normal,0,Normal
2026-01-19 05:13:00,Excavator,CAT_007,OP_020,Loading,Medium,Damp,1633.6,89.0,225.0,62.3,17.95,38.4,1.56,0.31,0.772,0.864,0.512,10.27,3.74,1.73,80.5,1.28,6.06,26.1,11.3,1365.4,42,0,101.7,Normal,0,Normal
2026-01-19 05:14:00,Excavator,CAT_008,OP_008,Loading,Hard,Damp,1911.7,85.8,269.8,62.0,23.16,88.4,4.59,4.27,0.802,0.51,0.634,10.04,2.18,2.38,65.3,1.52,8.51,30.6,6.5,6243.5,39,0,81.6,Normal,0,Normal
2026-01-19 05:15:00,Excavator,CAT_007,OP_003,Trenching,Medium,Dry,1991.6,79.1,298.8,62.8,19.48,32.1,1.8,1.43,0.753,0.508,0.746,7.44,2.85,2.95,37.1,1.5,3.44,24.5,10.1,2434.5,26,0,90.9,Normal,0,Normal
2026-01-19 05:16:00,Excavator,CAT_009,OP_023,Excavation,Hard,Damp,1679.9,91.3,274.2,56.1,19.03,82.5,3.75,3.43,0.453,0.829,0.91,8.93,3.6,2.45,85.9,0.88,3.57,30.5,14.6,7960.8,8,0,118.1,Normal,0,Normal
2026-01-19 05:17:00,Excavator,CAT_016,OP_026,Excavation,Hard,Dry,1746.2,75.3,241.0,50.0,16.82,82.8,3.0,16.52,0.729,0.629,0.834,10.94,3.23,2.81,59.3,1.75,9.84,28.7,8.0,2535.1,37,0,72.9,Normal,0,Normal
2026-01-19 05:18:00,Excavator,CAT_017,OP_019,Loading,Hard,Dry,1718.8,83.5,245.9,62.9,19.76,58.2,2.07,4.19,0.253,0.833,0.81,7.95,2.15,0.9,79.6,1.75,3.91,40.3,1.6,8856.9,43,0,158.5,Normal,0,Normal
2026-01-19 05:19:00,Excavator,CAT_007,OP_015,Trenching,Hard,Wet,1789.6,73.9,229.0,55.5,17.23,77.6,3.1,2.6,0.617,0.685,0.78,9.55,3.86,2.2,68.2,1.4,6.04,26.2,11.8,817.2,55,1,78.0,Normal,0,Normal
2026-01-19 05:20:00,Excavator,CAT_006,OP_014,Loading,Soft,Wet,1609.6,71.3,231.7,57.5,20.81,69.4,1.89,1.28,0.603,0.74,0.593,7.81,2.93,1.95,73.9,1.57,9.38,29.0,3.5,8005.0,46,0,126.8,Normal,0,Normal
2026-01-19 05:21:00,Excavator,CAT_014,OP_012,Loading,Medium,Loose,2016.5,83.8,252.9,53.2,24.78,85.3,4.23,9.55,0.687,0.889,0.45,7.88,2.5,3.1,57.5,1.08,7.63,24.4,0.8,2694.9,19,0,74.1,Normal,0,Normal
2026-01-19 05:22:00,Excavator,CAT_002,OP_030,Loading,Soft,Damp,783.9,83.6,299.8,66.3,21.36,50.0,0.04,40.81,0.627,0.702,0.489,6.21,0.21,1.83,83.2,1.52,3.41,26.5,1.7,641.2,26,0,23.4,Excessive_Idling,1,Low
2026-01-19 05:23:00,Excavator,CAT_009,OP_016,Digging,Hard,Damp,1398.6,83.7,316.1,64.4,15.04,69.2,5.26,8.19,0.951,0.81,0.631,6.29,2.29,2.13,45.3,1.59,7.62,35.8,8.0,7175.5,51,0,46.7,Normal,0,Normal
2026-01-19 05:24:00,Excavator,CAT_005,OP_027,Excavation,Soft,Dry,1713.7,84.2,291.8,81.6,21.2,39.1,3.97,1.05,0.894,0.635,0.507,1.84,2.29,2.53,76.7,1.67,6.87,30.8,11.3,9252.6,23,3,98.0,Normal,0,Normal
2026-01-19 05:25:00,Excavator,CAT_013,OP_002,Trenching,Medium,Damp,1453.0,93.0,271.0,59.2,16.41,71.5,3.15,1.45,0.568,0.79,0.909,8.01,2.84,2.23,76.6,1.18,3.25,26.6,13.5,9822.1,26,1,153.2,Normal,0,Normal
2026-01-19 05:26:00,Excavator,CAT_002,OP_011,Digging,Soft,Loose,1609.3,81.6,242.6,63.7,18.38,74.4,5.93,7.9,0.385,0.911,0.74,6.94,3.19,1.5,83.9,0.55,4.4,33.2,13.1,6033.0,26,0,67.9,Normal,0,Normal
2026-01-19 05:27:00,Excavator,CAT_017,OP_007,Loading,Soft,Dry,1839.6,85.2,255.9,52.6,23.1,41.6,0.0,0.97,0.656,0.636,0.723,8.83,2.4,2.84,79.7,0.86,3.71,29.6,6.0,1868.3,3,0,97.7,Normal,0,Normal
2026-01-19 05:28:00,Excavator,CAT_006,OP_004,Trenching,Medium,Damp,2059.4,73.4,233.2,45.9,20.15,61.6,3.93,0.74,0.818,0.84,1.017,7.5,2.84,3.37,63.6,1.19,9.39,31.3,8.7,2786.1,53,1,85.2,Normal,0,Normal
2026-01-19 05:29:00,Excavator,CAT_011,OP_030,Excavation,Soft,Dry,1882.4,83.0,240.9,56.1,19.83,43.0,3.99,15.11,0.787,0.713,0.64,10.35,2.6,3.38,95.5,1.03,2.15,26.6,14.6,4527.5,47,0,118.4,Normal,0,Normal
2026-01-19 05:30:00,Excavator,CAT_012,OP_002,Digging,Hard,Damp,1784.7,90.3,255.1,58.6,21.21,82.7,3.33,2.43,0.473,0.546,0.866,6.28,3.22,3.56,63.0,0.94,5.21,38.4,5.2,6801.5,27,1,84.4,Normal,0,Normal
2026-01-19 05:31:00,Excavator,CAT_010,OP_017,Trenching,Medium,Loose,1909.5,81.1,350.3,63.6,23.48,70.1,3.59,2.26,0.755,0.683,0.407,10.16,2.87,3.07,71.3,1.11,8.34,25.2,8.3,9260.1,12,0,108.0,Normal,0,Normal
2026-01-19 05:32:00,Excavator,CAT_009,OP_007,Excavation,Rocky,Dry,1834.7,77.6,268.2,74.3,19.11,34.2,2.56,2.95,0.478,0.727,0.62,9.53,4.13,2.2,65.3,1.65,5.36,32.8,10.9,5051.8,3,0,129.1,Normal,0,Normal
2026-01-19 05:33:00,Excavator,CAT_006,OP_003,Excavation,Medium,Dry,2067.6,75.6,242.8,61.5,21.17,44.3,3.24,12.72,0.799,0.516,0.467,10.72,4.39,3.37,84.9,1.31,0.0,31.6,11.5,8196.3,58,0,108.2,Normal,0,Normal
2026-01-19 05:34:00,Excavator,CAT_016,OP_030,Excavation,Soft,Dry,2142.5,109.9,240.4,88.3,19.52,89.5,2.91,2.07,0.595,0.408,0.44,6.47,1.88,1.44,66.3,2.17,4.8,37.6,3.5,3888.7,12,1,78.8,Engine_Overheating,1,Medium
2026-01-19 05:35:00,Excavator,CAT_011,OP_009,Digging,Medium,Dry,909.0,78.2,262.0,66.6,16.84,51.0,0.06,18.27,0.981,0.531,0.325,3.92,0.24,2.13,53.4,1.61,1.28,31.5,11.9,2379.1,15,1,79.4,Excessive_Idling,1,High
2026-01-19 05:36:00,Excavator,CAT_005,OP_011,Trenching,Rocky,Dry,1883.4,80.5,263.3,71.1,18.82,77.0,1.71,0.62,0.582,0.643,0.812,9.93,2.87,3.31,54.2,1.02,0.45,33.0,1.6,4370.8,16,0,103.5,Normal,0,Normal
2026-01-19 05:37:00,Excavator,CAT_006,OP_006,Trenching,Hard,Dry,1962.8,76.6,244.7,54.9,19.76,48.2,3.29,4.98,0.658,0.756,0.521,11.42,3.05,1.97,72.2,0.83,0.0,19.0,9.1,6619.0,24,0,109.4,Normal,0,Normal
2026-01-19 05:38:00,Excavator,CAT_009,OP_021,Digging,Soft,Dry,1486.1,86.7,275.0,71.8,20.98,96.8,2.18,2.03,0.791,0.662,0.772,8.67,1.49,2.49,60.6,1.14,6.55,22.1,10.5,8307.1,37,0,119.6,Normal,0,Normal
2026-01-19 05:39:00,Excavator,CAT_017,OP_028,Trenching,Soft,Damp,1539.4,75.8,235.8,50.3,16.71,29.7,2.83,14.68,0.592,0.587,0.716,5.29,3.01,2.54,73.8,6.04,1.48,34.5,9.8,6404.9,8,0,101.7,Abnormal_Vibration,1,Medium
2026-01-19 05:40:00,Excavator,CAT_020,OP_011,Excavation,Hard,Dry,1802.1,89.9,240.8,47.8,21.45,68.6,6.29,4.02,1.074,0.358,0.631,19.98,2.9,2.55,94.5,1.21,4.75,26.6,13.6,4614.6,2,1,44.6,Excessive_Swing_Speed,1,Low
2026-01-19 05:41:00,Excavator,CAT_008,OP_025,Excavation,Hard,Dry,920.1,85.6,304.7,66.6,20.89,66.8,0.09,21.54,1.005,0.709,0.723,7.91,0.18,2.34,62.3,1.25,6.71,28.8,13.4,8105.5,35,0,56.4,Excessive_Idling,1,Low
2026-01-19 05:42:00,Excavator,CAT_008,OP_013,Excavation,Soft,Dry,1778.7,79.3,272.5,67.6,21.21,48.8,4.85,7.81,0.596,0.901,0.494,13.42,2.2,1.32,87.9,1.36,0.0,28.7,6.5,1032.4,35,0,99.1,Normal,0,Normal
2026-01-19 05:43:00,Excavator,CAT_003,OP_017,Excavation,Medium,Wet,1645.7,78.0,269.7,48.2,16.6,26.9,1.4,6.3,1.117,0.926,0.601,5.77,2.7,2.43,74.8,1.34,3.64,35.6,13.5,3229.5,17,1,76.2,Normal,0,Normal
2026-01-19 05:44:00,Excavator,CAT_011,OP_025,Excavation,Medium,Damp,1723.4,83.4,246.1,58.6,20.3,59.6,3.28,1.47,0.588,0.869,0.617,7.44,2.63,2.2,66.3,1.69,1.54,25.9,8.7,6955.7,46,1,72.0,Normal,0,Normal
2026-01-19 05:45:00,Excavator,CAT_005,OP_029,Loading,Medium,Dry,1956.0,85.1,238.9,48.6,18.93,32.9,2.82,9.3,0.977,0.507,0.659,6.28,3.01,2.71,37.1,2.05,4.24,27.6,6.4,1819.7,57,0,55.2,Normal,0,Normal
2026-01-19 05:46:00,Excavator,CAT_017,OP_019,Digging,Medium,Damp,1910.8,87.4,278.9,62.4,19.15,84.2,2.04,1.17,0.74,0.551,0.408,7.52,1.5,2.52,71.6,1.37,4.85,27.3,1.1,2425.1,16,0,101.3,Normal,0,Normal
2026-01-19 05:47:00,Excavator,CAT_011,OP_012,Loading,Hard,Dry,2145.8,80.3,169.2,70.8,21.48,43.8,5.88,5.3,0.757,0.639,0.608,4.84,2.06,2.95,62.3,1.57,8.97,29.0,5.4,5066.4,14,0,74.1,Normal,0,Normal
2026-01-19 05:48:00,Excavator,CAT_005,OP_015,Excavation,Rocky,Loose,2014.5,86.3,247.0,60.5,21.3,74.4,2.23,1.43,0.78,0.809,0.794,9.72,3.36,2.76,70.5,0.95,6.04,30.2,7.0,2732.4,18,0,58.3,Normal,0,Normal
2026-01-19 05:49:00,Excavator,CAT_019,OP_026,Excavation,Soft,Loose,1968.9,88.7,244.8,62.9,21.54,60.2,5.51,1.92,0.608,0.783,0.602,16.54,3.59,2.3,58.9,0.78,3.89,32.4,6.4,7504.2,32,0,109.4,Excessive_Swing_Speed,1,Medium
2026-01-19 05:50:00,Excavator,CAT_017,OP_011,Loading,Soft,Dry,1615.2,81.5,323.6,72.7,20.94,81.2,5.0,2.5,0.781,0.493,0.717,4.13,2.92,1.62,73.5,0.82,5.62,25.2,13.4,6936.2,43,0,65.0,Normal,0,Normal
2026-01-19 05:51:00,Excavator,CAT_007,OP_015,Trenching,Medium,Damp,1763.0,81.9,250.1,58.4,18.92,71.8,2.1,2.66,1.022,0.711,0.516,5.35,2.78,1.64,75.5,1.4,0.0,37.3,2.3,1049.4,6,0,107.7,Normal,0,Normal
2026-01-19 05:52:00,Excavator,CAT_003,OP_024,Trenching,Hard,Dry,1590.4,82.0,237.5,71.3,19.74,74.8,4.22,4.99,0.746,0.676,0.964,6.33,3.45,2.57,43.4,0.8,3.48,22.5,4.9,6177.3,5,0,87.4,Normal,0,Normal
2026-01-19 05:53:00,Excavator,CAT_006,OP_026,Excavation,Medium,Damp,1990.9,80.6,331.5,59.2,24.38,34.3,3.13,0.61,0.686,0.524,0.685,12.1,2.24,2.91,83.5,1.05,1.0,33.4,5.1,9093.4,18,1,92.9,Normal,0,Normal
2026-01-19 05:54:00,Excavator,CAT_008,OP_014,Excavation,Soft,Dry,2290.6,109.5,268.0,94.5,23.88,96.0,2.87,1.68,0.422,0.575,0.559,10.36,3.99,2.99,67.5,1.31,8.8,32.9,11.8,511.4,7,0,75.2,Engine_Overheating,1,Medium
2026-01-19 05:55:00,Excavator,CAT_009,OP_028,Excavation,Soft,Damp,1953.2,76.9,245.0,58.1,24.32,52.1,2.65,0.49,0.666,0.644,0.578,6.26,1.59,4.03,72.3,1.44,2.11,28.8,3.5,2655.3,47,0,25.4,Normal,0,Normal
2026-01-19 05:56:00,Excavator,CAT_017,OP_026,Excavation,Medium,Damp,1497.0,80.8,291.3,53.4,24.42,59.7,3.26,0.05,0.599,0.597,0.64,6.86,2.15,3.26,73.7,0.94,0.99,29.7,11.7,7047.4,12,0,69.9,Normal,0,Normal
2026-01-19 05:57:00,Excavator,CAT_020,OP_014,Excavation,Rocky,Dry,1882.1,87.5,313.2,59.1,23.14,70.7,2.98,13.76,0.575,0.67,0.771,5.84,2.93,2.74,63.7,1.09,6.55,22.8,9.1,9421.8,3,0,121.1,Normal,0,Normal
2026-01-19 05:58:00,Excavator,CAT_015,OP_009,Loading,Medium,Damp,1752.4,75.9,291.3,66.6,21.62,67.7,3.61,0.67,0.819,0.841,0.772,7.29,2.69,2.1,71.2,1.83,2.85,28.1,7.7,8989.7,1,0,82.1,Normal,0,Normal
2026-01-19 05:59:00,Excavator,CAT_017,OP_006,Excavation,Hard,Dry,2171.2,79.7,288.9,60.7,19.94,37.4,1.68,2.54,0.586,0.715,0.676,7.31,3.55,2.22,62.6,1.27,2.91,22.9,10.9,1420.1,32,0,53.0,Normal,0,Normal
2026-01-19 06:00:00,Excavator,CAT_003,OP_004,Trenching,Hard,Dry,1540.4,80.4,270.4,63.9,18.56,92.6,3.19,1.41,0.529,0.752,0.936,7.65,2.59,2.09,98.7,1.01,5.44,28.6,8.4,2037.8,50,0,102.6,Normal,0,Normal
2026-01-19 06:01:00,Excavator,CAT_003,OP_006,Excavation,Medium,Loose,1728.2,78.8,260.5,57.3,16.04,71.6,4.76,2.22,0.819,0.329,0.451,9.23,3.88,2.88,88.4,1.2,7.98,27.3,13.7,6158.4,28,0,133.0,Normal,0,Normal
2026-01-19 06:02:00,Excavator,CAT_019,OP_003,Excavation,Medium,Dry,1718.3,86.0,228.7,48.7,15.81,62.5,1.42,1.8,0.656,0.75,0.702,4.93,2.95,2.12,52.7,1.06,3.1,17.6,1.7,1346.1,21,0,76.6,Normal,0,Normal
2026-01-19 06:03:00,Excavator,CAT_013,OP_009,Loading,Medium,Damp,1613.6,86.3,356.7,86.0,20.33,28.3,1.62,2.5,1.376,0.952,0.765,9.37,3.99,0.6,92.7,0.8,10.15,30.6,9.2,3281.4,52,0,20.5,Hydraulic_Stress,1,High
2026-01-19 06:04:00,Excavator,CAT_005,OP_030,Loading,Hard,Damp,1472.1,83.2,254.5,63.5,18.08,60.8,1.26,2.68,0.38,0.753,0.482,4.95,2.72,1.71,57.1,1.01,6.88,30.4,2.6,3716.7,16,0,101.7,Normal,0,Normal
2026-01-19 06:05:00,Excavator,CAT_016,OP_007,Loading,Medium,Dry,1867.4,79.0,259.6,68.6,18.38,73.9,3.26,2.98,0.741,0.634,0.473,11.48,2.8,3.09,68.3,1.79,1.51,29.0,7.8,7633.1,26,0,113.2,Normal,0,Normal
2026-01-19 06:06:00,Excavator,CAT_004,OP_012,Loading,Hard,Dry,1810.3,75.4,303.6,73.8,22.13,71.9,3.4,2.64,0.277,0.86,0.639,10.07,3.15,3.33,95.5,1.04,12.48,36.8,3.2,9878.4,30,0,138.8,Normal,0,Normal
2026-01-19 06:07:00,Excavator,CAT_016,OP_012,Digging,Medium,Dry,1909.8,74.6,280.3,60.7,25.57,35.3,0.0,4.06,0.638,0.511,0.711,6.78,1.07,1.69,74.8,1.48,0.0,27.2,7.1,7296.4,5,0,295.7,Low_Excavation_Productivity,1,High
2026-01-19 06:08:00,Excavator,CAT_018,OP_016,Loading,Medium,Dry,2130.5,81.7,257.6,69.1,22.78,26.7,2.38,8.44,1.666,1.536,1.266,12.91,2.24,3.1,75.3,0.92,3.34,30.6,14.1,5191.5,42,0,99.7,Aggressive_Boom_Movement,1,Medium
