timestamp,machine_type,machine_id,operator_id,task_type,material_type,ground_condition,engine_rpm,engine_temperature_c,transmission_temperature_c,hydraulic_pressure_bar,hydraulic_oil_temperature_c,fuel_rate_lph,fuel_level_pct,vehicle_speed_kmh,idle_duration_min,bucket_load_pct,bucket_fill_ratio_pct,lift_height_m,forward_speed_kmh,reverse_speed_kmh,acceleration_mps2,braking_intensity,loading_cycles_per_hour,cycle_time_sec,tire_slip_pct,vibration_level,slope_deg,ambient_temperature_c,operator_experience_years,machine_hours,maintenance_due_days,previous_anomaly_count_1hr,anomaly_type,is_anomaly,severity
2026-01-23 13:20:00,Loader,CAT_016,OP_015,Material_Handling,Gravel,Damp,1568.9,76.0,63.1,226.0,64.0,16.8,45.2,11.03,2.3,48.1,92.8,2.42,6.28,5.15,1.33,1.1,19.9,36.8,3.43,1.49,7.43,30.7,10.8,2128.5,58,0,Normal,0,Normal
2026-01-23 13:21:00,Loader,CAT_009,OP_020,Loading,Sand,Wet,1634.5,91.1,91.4,242.3,64.2,18.16,26.2,9.79,1.03,38.0,61.6,3.52,3.83,1.07,0.91,1.15,29.1,32.6,5.97,1.85,2.13,24.8,1.3,7996.9,1,0,Normal,0,Normal
2026-01-23 13:22:00,Loader,CAT_004,OP_006,Loading,Soil,Damp,1631.8,86.9,83.1,252.8,67.2,18.73,69.1,8.24,5.44,77.7,54.8,2.43,7.22,5.04,0.37,1.3,17.4,31.1,2.95,1.11,6.29,28.7,3.9,3943.0,35,0,Normal,0,Normal
2026-01-23 13:23:00,Loader,CAT_009,OP_007,Hauling,Coal,Dry,1662.3,83.4,85.4,207.7,67.9,13.69,34.8,6.5,5.13,93.9,70.1,2.56,9.14,3.56,1.06,0.79,19.4,39.6,33.5,0.69,0.0,32.5,10.7,2717.3,36,0,Excessive_Tire_Slip,1,Medium
2026-01-23 13:24:00,Loader,CAT_018,OP_028,Material_Handling,Sand,Dry,1702.5,81.5,65.9,269.6,67.5,17.96,71.8,4.9,10.01,82.2,78.3,2.95,11.06,8.42,1.31,1.52,33.3,33.9,2.94,1.69,0.0,25.5,15.0,8950.6,31,0,Normal,0,Normal
2026-01-23 13:25:00,Loader,CAT_010,OP_022,Loading,Soil,Damp,1578.4,78.0,74.0,300.7,47.8,19.2,70.3,7.2,4.41,78.7,59.9,2.93,9.29,5.95,0.6,1.2,27.5,46.0,4.89,1.94,1.99,29.2,10.2,7421.5,12,0,Normal,0,Normal
2026-01-23 13:26:00,Loader,CAT_014,OP_005,Hauling,Gravel,Damp,1774.5,84.6,81.5,269.2,58.6,22.12,27.1,9.6,4.66,62.3,75.8,3.06,7.02,5.49,0.89,0.93,26.6,48.1,6.9,1.47,4.23,27.6,15.0,2917.8,22,0,Normal,0,Normal
2026-01-23 13:27:00,Loader,CAT_014,OP_014,Loading,Rock,Dry,1803.0,80.5,84.4,232.9,54.0,19.32,69.4,4.19,1.86,97.6,89.5,2.79,8.06,8.8,0.78,1.2,26.4,39.7,25.69,1.83,0.0,27.2,12.0,8702.2,55,0,Excessive_Tire_Slip,1,High
2026-01-23 13:28:00,Loader,CAT_013,OP_009,Loading,Sand,Damp,1661.1,84.6,88.7,268.4,58.9,19.37,74.0,9.15,8.45,79.4,88.6,2.94,9.45,4.41,1.64,0.24,30.0,26.2,3.19,1.44,8.31,27.6,11.1,1476.9,17,0,Normal,0,Normal
2026-01-23 13:29:00,Loader,CAT_004,OP_002,Loading,Rock,Dry,2348.3,85.7,75.8,262.0,71.6,17.97,83.0,21.62,0.18,72.5,53.6,2.16,3.54,3.43,4.04,0.83,11.3,42.6,2.65,1.13,5.82,36.4,5.1,6086.5,21,0,Aggressive_Acceleration,1,Low
2026-01-23 13:30:00,Loader,CAT_014,OP_029,Hauling,Gravel,Dry,1849.2,78.8,65.1,314.7,69.6,21.49,44.7,7.77,9.78,71.8,71.6,2.43,10.0,4.75,1.76,0.56,41.5,49.2,3.4,1.41,4.36,26.4,1.7,7343.0,36,0,Normal,0,Normal
2026-01-23 13:31:00,Loader,CAT_011,OP_030,Material_Handling,Soil,Dry,2021.0,76.8,80.4,239.6,65.1,21.95,64.8,10.12,15.45,62.6,73.9,3.05,9.95,5.6,1.01,0.72,32.5,38.5,5.95,1.73,0.46,25.5,7.3,7925.3,14,0,Normal,0,Normal
2026-01-23 13:32:00,Loader,CAT_010,OP_001,Hauling,Sand,Damp,1467.1,86.5,75.9,261.6,62.0,19.0,25.0,9.36,2.44,64.6,92.5,2.94,6.87,8.73,1.11,0.69,29.5,46.2,4.76,1.55,1.12,27.4,8.5,5224.5,17,0,Normal,0,Normal
2026-01-23 13:33:00,Loader,CAT_010,OP_005,Material_Handling,Soil,Loose,1897.0,74.5,64.7,297.1,47.1,18.33,76.7,4.92,14.73,74.4,91.4,1.89,3.69,5.11,1.37,0.98,30.9,46.7,7.99,0.77,0.26,25.7,13.5,1606.7,39,0,Normal,0,Normal
2026-01-23 13:34:00,Loader,CAT_010,OP_030,Hauling,Gravel,Loose,1830.1,86.9,90.9,353.4,87.2,19.28,98.7,13.74,3.41,106.5,50.6,1.95,9.86,6.82,1.53,0.85,31.1,50.2,2.34,1.27,4.4,28.7,6.5,7288.3,50,0,Hydraulic_Stress,1,Medium
2026-01-23 13:35:00,Loader,CAT_018,OP_030,Stockpiling,Rock,Loose,1617.5,78.8,74.4,210.5,60.8,15.79,52.2,9.21,8.24,79.7,76.2,2.2,2.37,7.44,1.04,1.21,27.3,32.3,3.11,1.27,2.32,38.2,8.9,2046.8,14,0,Normal,0,Normal
2026-01-23 13:36:00,Loader,CAT_016,OP_008,Hauling,Sand,Dry,1472.2,85.5,62.5,321.0,61.2,18.28,93.2,4.24,5.7,63.5,73.4,3.86,11.81,5.07,1.38,0.34,34.4,42.5,3.4,1.22,5.56,42.2,12.9,1872.4,35,0,Normal,0,Normal
2026-01-23 13:37:00,Loader,CAT_010,OP_024,Hauling,Soil,Dry,1397.1,86.7,77.4,265.1,59.8,20.57,81.2,4.67,1.58,76.9,87.5,2.92,10.71,8.19,1.91,0.8,24.2,39.8,4.07,0.85,2.0,32.9,1.0,9669.7,49,0,Normal,0,Normal
2026-01-23 13:38:00,Loader,CAT_019,OP_014,Loading,Soil,Wet,1739.7,80.6,79.5,316.4,56.1,16.45,26.0,6.74,5.94,87.6,72.8,3.27,5.37,5.93,1.78,1.2,21.5,30.9,3.24,0.83,5.02,27.7,3.3,7858.2,34,0,Normal,0,Normal
2026-01-23 13:39:00,Loader,CAT_020,OP_030,Material_Handling,Soil,Dry,1586.7,86.9,74.4,329.6,90.1,11.88,47.1,8.35,0.48,101.2,87.3,3.01,11.6,7.01,0.86,0.4,25.3,27.5,3.1,1.26,1.77,35.5,3.9,9200.4,37,0,Hydraulic_Stress,1,High
2026-01-23 13:40:00,Loader,CAT_010,OP_022,Loading,Sand,Damp,1422.8,82.7,85.6,327.3,80.7,20.32,32.9,7.84,0.69,102.0,93.8,1.97,9.98,7.7,1.55,1.11,24.6,39.0,2.58,1.28,3.59,37.0,8.6,4701.8,28,0,Hydraulic_Stress,1,Medium
2026-01-23 13:41:00,Loader,CAT_018,OP_012,Hauling,Coal,Dry,1684.3,80.3,79.4,251.0,53.3,13.79,40.7,7.48,4.15,75.8,68.6,0.41,6.38,3.77,1.44,0.7,28.1,38.5,3.87,1.66,2.15,23.6,10.8,1315.2,38,0,Normal,0,Normal
2026-01-23 13:42:00,Loader,CAT_013,OP_013,Loading,Rock,Dry,2006.1,76.0,68.4,268.9,70.8,19.5,30.4,14.83,3.55,86.3,83.4,2.64,5.71,7.05,1.2,3.75,30.3,46.2,2.18,1.27,2.71,27.4,11.5,4985.0,37,0,Harsh_Braking,1,Medium
2026-01-23 13:43:00,Loader,CAT_018,OP_005,Loading,Coal,Dry,1709.7,78.4,82.6,251.1,61.5,15.84,55.8,11.42,10.65,52.7,76.2,3.67,11.18,6.82,0.96,1.49,33.1,36.0,1.88,1.2,2.23,34.0,11.7,1512.1,17,0,Normal,0,Normal
2026-01-23 13:44:00,Loader,CAT_010,OP_011,Loading,Rock,Dry,825.1,81.1,72.0,249.9,71.0,14.71,66.1,0.04,39.0,74.8,94.1,3.71,4.47,6.74,1.33,0.66,6.0,43.9,5.68,1.04,2.11,35.3,2.4,1148.8,58,0,Excessive_Idling,1,Critical
2026-01-23 13:45:00,Loader,CAT_006,OP_030,Loading,Soil,Dry,1874.0,78.9,79.4,256.4,58.2,19.06,78.2,6.5,2.04,83.2,74.8,1.93,6.12,7.38,1.51,0.54,19.4,27.7,7.23,1.28,0.0,34.5,13.0,2958.8,6,0,Normal,0,Normal
2026-01-23 13:46:00,Loader,CAT_013,OP_013,Loading,Coal,Damp,1839.6,76.7,75.8,229.1,64.4,19.75,90.2,12.44,0.8,44.5,70.1,2.41,10.36,6.34,1.35,1.09,17.2,25.0,8.95,1.32,7.5,33.7,14.1,5009.6,42,0,Normal,0,Normal
2026-01-23 13:47:00,Loader,CAT_005,OP_026,Loading,Gravel,Wet,1621.1,81.8,89.6,320.1,60.4,19.42,53.1,4.78,14.42,104.8,100.5,2.1,7.71,8.39,0.14,0.63,28.1,36.2,18.49,1.14,1.09,31.4,4.6,5357.6,24,0,Excessive_Tire_Slip,1,Medium
2026-01-23 13:48:00,Loader,CAT_005,OP_029,Loading,Gravel,Dry,1871.5,83.6,77.8,232.6,57.3,15.54,78.0,8.35,1.09,67.2,109.3,2.05,5.29,8.51,0.0,1.05,21.2,52.9,4.02,1.14,6.42,27.3,14.2,6166.6,49,0,Normal,0,Normal
2026-01-23 13:49:00,Loader,CAT_010,OP_016,Loading,Rock,Damp,1917.3,88.5,76.1,294.3,71.8,20.27,62.8,9.86,2.81,52.8,92.5,1.4,8.98,4.98,1.42,0.83,33.3,43.1,0.0,1.57,4.88,28.5,10.2,5121.9,58,0,Normal,0,Normal
2026-01-23 13:50:00,Loader,CAT_002,OP_026,Loading,Soil,Damp,1465.3,89.1,73.6,203.2,57.7,17.52,89.4,15.54,2.87,76.5,78.8,1.29,11.38,1.11,1.67,1.37,32.2,38.8,2.58,1.84,2.33,33.9,6.1,8669.3,58,0,Normal,0,Normal
2026-01-23 13:51:00,Loader,CAT_015,OP_008,Loading,Sand,Dry,1827.6,78.8,69.4,255.5,44.8,19.1,46.9,11.02,10.23,66.8,75.4,0.49,6.99,8.24,0.28,1.22,29.1,35.7,4.35,1.58,4.22,31.9,1.1,8294.9,21,0,Normal,0,Normal
2026-01-23 13:52:00,Loader,CAT_005,OP_021,Hauling,Gravel,Loose,1872.2,79.3,67.1,277.8,56.1,20.99,89.8,9.72,10.25,95.6,101.9,2.57,11.45,5.49,1.36,0.56,26.2,40.8,5.08,1.01,6.98,18.7,13.5,764.1,49,0,Normal,0,Normal
2026-01-23 13:53:00,Loader,CAT_014,OP_019,Loading,Sand,Wet,1615.6,85.7,81.2,212.2,62.1,16.42,78.6,13.51,1.93,63.9,100.3,2.53,9.08,2.34,1.47,0.64,31.6,28.2,2.95,0.72,1.62,26.6,4.4,7723.2,28,1,Normal,0,Normal
2026-01-23 13:54:00,Loader,CAT_014,OP_010,Loading,Gravel,Wet,1956.5,80.6,84.1,246.8,71.3,19.8,74.8,12.64,3.85,81.8,60.2,3.82,3.67,5.07,1.44,0.68,21.9,45.7,6.15,1.14,4.12,36.3,11.6,9907.8,57,0,Normal,0,Normal
2026-01-23 13:55:00,Loader,CAT_012,OP_012,Loading,Gravel,Damp,1728.0,76.3,68.4,249.0,57.9,17.71,39.3,12.45,2.57,59.3,83.7,2.32,11.47,7.47,0.59,0.45,25.2,36.5,8.38,1.04,2.45,25.7,5.2,9786.9,8,0,Normal,0,Normal
2026-01-23 13:56:00,Loader,CAT_003,OP_009,Loading,Soil,Wet,1565.2,73.1,84.5,221.0,61.1,17.08,33.9,6.97,1.56,45.2,100.5,2.81,5.03,6.23,1.46,0.95,21.0,39.4,7.63,1.33,7.67,30.3,0.9,8789.5,49,0,Normal,0,Normal
2026-01-23 13:57:00,Loader,CAT_006,OP_024,Material_Handling,Sand,Dry,1920.9,91.3,84.1,202.2,56.8,18.07,72.6,6.52,3.9,40.6,71.7,1.81,5.09,7.96,1.29,1.24,16.7,43.2,1.94,1.07,1.21,31.3,6.9,3127.1,32,0,Normal,0,Normal
2026-01-23 13:58:00,Loader,CAT_013,OP_028,Stockpiling,Soil,Wet,1723.9,85.7,76.6,181.2,64.9,14.32,37.2,8.01,0.96,61.9,74.4,2.91,6.24,9.01,1.57,0.49,24.1,36.9,6.04,1.85,3.2,35.1,12.5,8754.8,28,0,Normal,0,Normal
2026-01-23 13:59:00,Loader,CAT_014,OP_030,Loading,Soil,Dry,1407.8,78.2,73.5,238.4,70.1,14.71,77.2,9.68,13.12,66.7,113.7,3.0,9.94,6.17,1.67,0.63,33.9,34.6,3.56,1.52,1.82,35.3,5.8,6990.7,5,1,Normal,0,Normal
2026-01-23 14:00:00,Loader,CAT_012,OP_027,Stockpiling,Rock,Wet,1486.3,78.7,72.4,246.9,61.5,18.46,51.1,6.5,6.51,68.0,77.9,1.36,11.01,3.0,1.89,1.77,31.1,37.1,6.28,1.18,1.52,33.1,12.3,2255.9,44,0,Normal,0,Normal
2026-01-23 14:01:00,Loader,CAT_020,OP_013,Loading,Sand,Wet,1432.6,75.3,77.2,223.0,66.5,15.57,95.0,8.99,0.62,66.4,85.1,3.2,5.71,3.58,1.39,0.96,36.4,41.1,3.68,0.92,3.43,34.4,3.9,9058.5,43,0,Normal,0,Normal
2026-01-23 14:02:00,Loader,CAT_012,OP_017,Material_Handling,Soil,Damp,1690.2,82.5,80.0,258.5,64.8,21.77,26.3,9.65,1.1,91.6,78.8,1.57,7.8,4.08,0.77,1.53,31.2,24.0,3.36,1.04,0.35,25.1,4.2,3855.1,39,1,Normal,0,Normal
2026-01-23 14:03:00,Loader,CAT_010,OP_021,Loading,Soil,Wet,1550.0,83.1,74.3,205.6,51.6,20.17,95.5,11.73,1.43,84.2,66.6,2.98,11.71,4.12,2.06,0.83,32.2,30.3,6.68,0.62,0.1,32.8,2.0,5983.3,11,1,Normal,0,Normal
2026-01-23 14:04:00,Loader,CAT_007,OP_007,Loading,Coal,Dry,1681.5,74.5,69.2,225.9,60.9,18.63,82.4,4.15,7.17,86.2,72.8,3.23,7.3,4.78,0.91,1.62,27.7,33.5,2.99,1.06,5.61,26.9,7.8,9946.5,4,0,Normal,0,Normal
2026-01-23 14:05:00,Loader,CAT_019,OP_015,Material_Handling,Sand,Dry,1805.0,91.2,74.7,301.9,70.5,16.66,67.5,21.3,0.2,73.9,88.4,2.56,10.37,8.35,1.45,2.81,28.2,33.3,5.57,1.61,4.16,26.0,1.7,3461.7,1,0,Harsh_Braking,1,High
2026-01-23 14:06:00,Loader,CAT_003,OP_010,Hauling,Rock,Dry,1459.9,82.4,72.3,278.6,72.7,19.33,94.6,9.11,5.22,59.2,73.8,2.63,5.79,5.6,1.81,1.31,33.7,33.9,6.45,0.86,4.15,22.2,11.6,3505.1,22,0,Normal,0,Normal
2026-01-23 14:07:00,Loader,CAT_017,OP_020,Material_Handling,Gravel,Dry,900.2,91.6,68.3,228.5,55.5,15.64,79.5,0.05,34.9,72.7,75.2,2.51,3.32,5.79,1.35,0.7,6.2,37.7,6.79,1.59,2.46,33.4,4.8,4828.7,27,1,Excessive_Idling,1,High
2026-01-23 14:08:00,Loader,CAT_016,OP_020,Loading,Soil,Dry,1507.4,74.7,72.7,218.6,65.6,18.6,38.8,9.05,1.52,72.2,51.7,2.19,10.04,4.76,1.44,0.61,25.0,40.7,5.19,1.07,1.87,31.0,4.9,1864.8,54,0,Normal,0,Normal
2026-01-23 14:09:00,Loader,CAT_004,OP_004,Loading,Sand,Wet,1938.0,79.7,74.6,345.1,87.9,20.29,30.2,10.34,0.19,104.1,91.3,1.95,3.85,8.3,1.69,0.98,21.7,31.6,4.3,1.02,3.13,28.8,12.2,4641.9,3,0,Hydraulic_Stress,1,Critical
2026-01-23 14:10:00,Loader,CAT_007,OP_009,Loading,Sand,Dry,1796.1,81.3,80.9,236.1,58.0,20.57,94.9,5.71,4.84,79.0,85.4,2.07,6.48,4.15,0.32,0.86,30.8,40.6,2.98,1.56,4.62,29.2,6.5,3750.0,41,0,Normal,0,Normal
2026-01-23 14:11:00,Loader,CAT_017,OP_027,Loading,Soil,Dry,1401.9,81.5,68.2,271.7,52.6,17.91,48.9,5.6,2.4,74.6,81.5,2.42,11.24,7.92,1.68,1.24,27.7,31.0,6.24,1.66,5.86,29.4,12.7,1203.7,52,1,Normal,0,Normal
2026-01-23 14:12:00,Loader,CAT_005,OP_004,Hauling,Soil,Dry,2052.4,86.6,73.7,257.1,54.9,19.81,54.1,6.79,10.39,86.0,89.8,2.79,12.51,6.72,0.68,0.73,40.1,37.3,5.98,0.95,7.13,28.4,14.6,9030.8,31,0,Normal,0,Normal
2026-01-23 14:13:00,Loader,CAT_012,OP_001,Material_Handling,Soil,Damp,1938.0,81.5,77.7,254.9,66.5,16.79,52.3,10.01,0.95,58.7,65.9,2.53,7.37,7.4,0.85,1.01,32.1,46.1,5.66,1.57,0.79,24.6,5.0,5464.3,1,1,Normal,0,Normal
2026-01-23 14:14:00,Loader,CAT_015,OP_013,Loading,Rock,Damp,1750.4,83.6,89.4,204.5,69.9,19.28,67.4,2.5,3.83,44.0,86.6,2.21,6.6,5.84,1.8,0.67,16.0,50.9,2.36,0.93,3.2,28.8,7.7,1612.8,32,0,Normal,0,Normal
2026-01-23 14:15:00,Loader,CAT_004,OP_025,Hauling,Coal,Wet,1557.6,78.2,81.1,288.9,52.8,18.3,65.2,16.42,3.22,94.4,86.3,1.29,11.45,2.72,1.42,0.57,18.9,47.3,4.14,1.51,3.57,28.5,13.3,5275.1,22,0,Normal,0,Normal
2026-01-23 14:16:00,Loader,CAT_003,OP_029,Loading,Coal,Dry,1996.0,80.6,80.8,312.9,66.5,17.51,75.4,15.03,7.03,47.9,72.5,1.73,6.39,2.34,1.63,0.68,19.9,24.3,3.56,0.92,0.6,39.4,11.0,9104.5,15,0,Normal,0,Normal
2026-01-23 14:17:00,Loader,CAT_016,OP_013,Stockpiling,Coal,Dry,1803.8,76.5,90.5,248.0,63.9,18.86,83.3,5.18,2.65,102.0,71.5,3.15,10.44,4.46,0.47,0.87,23.3,42.4,29.14,1.52,0.98,23.8,3.5,5128.5,25,0,Excessive_Tire_Slip,1,Low
2026-01-23 14:18:00,Loader,CAT_002,OP_015,Loading,Soil,Dry,1835.4,81.9,79.6,216.5,54.0,19.97,67.4,11.72,9.7,77.1,83.8,2.7,12.09,4.64,1.73,0.94,31.3,31.5,5.6,0.75,0.0,26.6,11.3,3190.8,46,0,Normal,0,Normal
2026-01-23 14:19:00,Loader,CAT_013,OP_013,Loading,Coal,Damp,1833.4,82.9,61.9,257.2,49.2,21.23,40.0,4.86,0.88,76.6,75.5,3.95,5.36,6.87,0.6,0.83,28.1,36.0,6.99,1.11,1.19,36.7,7.6,6796.9,23,0,Normal,0,Normal
2026-01-23 14:20:00,Loader,CAT_016,OP_006,Material_Handling,Gravel,Damp,1802.7,82.7,88.5,250.1,54.4,21.94,39.8,7.83,1.87,53.0,74.3,2.32,3.95,4.02,1.2,1.14,30.9,38.5,4.23,0.73,2.06,21.5,2.5,5887.5,28,0,Normal,0,Normal
2026-01-23 14:21:00,Loader,CAT_003,OP_019,Loading,Soil,Dry,1765.7,84.8,83.2,332.7,63.7,18.09,35.1,3.98,9.39,102.6,117.0,2.95,7.25,4.48,0.75,0.61,33.3,31.6,7.87,2.25,9.56,42.4,14.1,9186.1,3,0,Bucket_Overloading,1,High
2026-01-23 14:22:00,Loader,CAT_015,OP_019,Loading,Sand,Dry,1282.7,86.8,86.0,235.9,62.3,17.52,64.2,11.02,2.84,88.4,84.4,0.2,11.07,4.17,2.03,0.99,28.8,47.8,4.28,1.04,2.86,35.5,4.9,8125.3,16,0,Normal,0,Normal
2026-01-23 14:23:00,Loader,CAT_011,OP_018,Loading,Gravel,Damp,2181.7,80.0,84.5,234.4,61.6,20.9,89.0,8.93,0.18,77.7,97.2,2.5,7.62,7.98,2.0,0.16,30.4,26.2,6.02,0.69,6.25,21.9,6.9,1467.1,16,0,Normal,0,Normal
2026-01-23 14:24:00,Loader,CAT_013,OP_021,Loading,Coal,Damp,1468.1,87.4,78.8,314.4,52.3,18.24,77.8,10.22,12.64,49.1,101.0,1.67,6.88,8.68,0.64,0.81,19.3,28.6,4.92,1.29,4.99,23.7,11.0,9281.7,43,0,Normal,0,Normal
2026-01-23 14:25:00,Loader,CAT_019,OP_027,Loading,Rock,Wet,1765.2,77.6,75.5,291.2,65.8,19.12,74.4,7.54,3.2,70.0,81.8,3.27,8.84,7.04,1.13,0.93,28.3,22.8,3.85,1.58,4.11,27.0,12.0,6094.0,19,0,Normal,0,Normal
2026-01-23 14:26:00,Loader,CAT_007,OP_028,Loading,Soil,Dry,1726.9,78.3,80.4,203.2,59.8,18.23,85.3,9.23,2.52,90.9,70.1,1.93,10.2,5.97,1.81,0.48,32.6,38.5,3.66,1.09,5.87,33.3,14.3,9764.9,18,0,Normal,0,Normal
2026-01-23 14:27:00,Loader,CAT_010,OP_012,Loading,Sand,Damp,1951.8,81.4,73.9,269.5,67.4,19.9,67.8,7.47,2.89,44.6,83.0,3.57,8.98,9.35,0.0,0.91,38.0,52.0,6.51,1.92,0.98,33.6,1.6,2863.0,52,0,Normal,0,Normal
2026-01-23 14:28:00,Loader,CAT_009,OP_013,Material_Handling,Gravel,Dry,1757.8,81.0,70.2,272.7,46.0,18.85,84.4,10.55,8.31,61.5,68.1,1.88,6.9,6.33,1.37,0.19,33.5,59.8,6.09,1.03,0.0,30.5,5.0,3312.3,34,0,Normal,0,Normal
2026-01-23 14:29:00,Loader,CAT_013,OP_019,Loading,Sand,Dry,1760.1,84.4,68.4,210.9,73.7,16.25,59.4,10.13,1.24,63.3,76.1,2.41,6.58,5.12,0.88,1.33,36.9,38.0,2.75,1.99,4.48,35.7,1.7,2837.7,37,0,Normal,0,Normal
2026-01-23 14:30:00,Loader,CAT_002,OP_020,Loading,Soil,Dry,1691.1,85.5,93.5,273.2,70.3,16.95,39.1,7.39,0.77,51.4,91.7,2.94,3.71,5.82,1.27,1.13,32.1,35.0,0.83,2.22,3.97,39.1,9.2,6861.7,18,0,Normal,0,Normal
2026-01-23 14:31:00,Loader,CAT_007,OP_012,Material_Handling,Sand,Damp,1697.8,70.8,89.0,201.5,49.9,16.82,96.9,12.16,2.05,55.4,73.4,2.13,10.37,8.25,1.17,0.98,24.8,42.9,6.08,1.18,5.61,26.6,0.9,9511.5,59,0,Normal,0,Normal
2026-01-23 14:32:00,Loader,CAT_019,OP_012,Stockpiling,Gravel,Damp,1646.8,81.6,84.6,245.9,59.1,18.8,63.2,4.58,2.48,73.4,77.1,2.37,14.55,5.79,1.23,1.08,34.4,34.4,3.17,1.4,8.75,25.0,2.9,2838.0,40,0,Normal,0,Normal
2026-01-23 14:33:00,Loader,CAT_003,OP_002,Material_Handling,Soil,Dry,2128.6,76.2,84.7,200.3,60.5,19.87,35.3,8.07,3.03,65.7,91.4,3.48,3.64,6.06,1.26,0.98,28.8,39.9,5.15,1.29,7.51,28.8,12.3,7953.8,25,0,Normal,0,Normal
2026-01-23 14:34:00,Loader,CAT_007,OP_009,Material_Handling,Soil,Damp,1851.1,76.5,78.8,276.2,63.1,22.53,32.3,5.06,2.18,94.5,88.9,3.11,5.3,7.06,1.05,0.59,27.6,28.9,7.56,0.88,0.41,34.2,14.6,2232.0,1,1,Normal,0,Normal
2026-01-23 14:35:00,Loader,CAT_005,OP_002,Hauling,Sand,Dry,2267.1,83.2,105.4,290.1,57.2,21.06,34.2,9.88,1.43,88.7,108.6,1.38,5.47,7.04,0.76,1.0,25.0,45.8,5.02,1.68,2.77,33.3,5.7,9857.8,48,0,Transmission_Overheating,1,High
2026-01-23 14:36:00,Loader,CAT_020,OP_024,Loading,Sand,Dry,1740.0,75.9,78.2,261.9,61.8,21.35,95.3,4.92,5.6,63.5,60.5,2.46,10.12,10.41,1.45,0.65,26.5,47.9,7.98,0.72,2.4,24.8,11.0,8153.7,16,0,Normal,0,Normal
2026-01-23 14:37:00,Loader,CAT_020,OP_023,Hauling,Soil,Damp,1889.1,76.6,69.4,280.6,59.6,22.02,81.5,12.91,1.44,94.3,107.2,2.93,2.05,4.08,0.88,1.06,18.5,45.0,3.34,2.13,1.22,33.3,2.6,7355.3,50,0,Normal,0,Normal
2026-01-23 14:38:00,Loader,CAT_006,OP_026,Loading,Soil,Wet,1607.8,82.8,81.8,320.8,65.6,21.28,65.9,8.84,1.93,79.5,77.2,1.53,9.45,4.72,1.08,0.45,29.7,29.6,6.58,1.77,0.0,23.1,0.9,5721.7,48,0,Normal,0,Normal
2026-01-23 14:39:00,Loader,CAT_017,OP_003,Material_Handling,Sand,Dry,1833.4,77.9,73.4,274.2,58.8,20.97,39.5,15.12,2.66,49.3,107.3,2.55,7.87,4.94,0.57,1.07,31.6,24.8,2.19,1.19,0.2,30.9,11.5,4584.3,6,0,Normal,0,Normal
2026-01-23 14:40:00,Loader,CAT_009,OP_020,Loading,Sand,Damp,2092.0,77.1,116.2,220.7,56.9,13.73,26.1,7.0,4.9,77.2,78.2,1.3,6.53,6.52,1.5,1.28,30.4,34.0,5.92,1.37,0.0,28.5,13.5,1905.9,56,0,Transmission_Overheating,1,High
2026-01-23 14:41:00,Loader,CAT_001,OP_013,Material_Handling,Sand,Dry,1748.9,77.0,79.7,240.3,64.1,19.39,73.7,5.21,2.34,82.4,76.6,2.93,9.29,7.47,0.86,1.07,34.3,33.3,3.76,1.25,6.59,28.0,2.9,2717.3,43,0,Normal,0,Normal
2026-01-23 14:42:00,Loader,CAT_004,OP_006,Stockpiling,Rock,Dry,1693.6,79.9,80.5,270.5,54.0,20.54,71.8,10.1,0.02,93.4,75.2,2.29,5.98,7.1,0.38,1.31,35.4,31.5,6.09,1.48,3.07,31.0,14.0,9768.0,59,1,Normal,0,Normal
2026-01-23 14:43:00,Loader,CAT_019,OP_019,Stockpiling,Gravel,Loose,1898.6,77.7,72.1,276.6,57.7,23.74,32.3,12.94,0.02,65.8,79.4,1.81,12.98,6.61,0.44,0.98,22.0,34.4,4.59,0.99,6.03,33.3,7.9,3129.8,45,0,Normal,0,Normal
2026-01-23 14:44:00,Loader,CAT_002,OP_026,Hauling,Sand,Dry,2087.3,86.8,116.6,256.9,51.1,16.7,43.0,10.84,7.74,68.4,76.3,4.09,12.28,5.74,0.17,1.65,19.8,34.6,4.93,1.93,2.48,27.5,3.1,8328.8,53,0,Transmission_Overheating,1,Medium
2026-01-23 14:45:00,Loader,CAT_018,OP_007,Hauling,Gravel,Dry,1368.0,81.7,78.5,260.9,61.6,15.91,48.2,4.71,4.97,98.4,81.9,2.7,12.78,5.73,1.22,1.52,30.2,32.3,18.98,0.86,0.0,25.0,3.2,6453.3,26,0,Excessive_Tire_Slip,1,Low
2026-01-23 14:46:00,Loader,CAT_011,OP_019,Stockpiling,Gravel,Dry,1955.5,82.5,64.4,252.5,51.6,20.61,53.4,16.14,1.91,54.8,78.4,2.53,13.94,6.93,0.58,2.77,25.7,39.3,6.7,0.91,1.9,26.2,2.2,3066.2,6,0,Harsh_Braking,1,Medium
2026-01-23 14:47:00,Loader,CAT_009,OP_017,Stockpiling,Gravel,Loose,2032.4,76.2,80.1,262.6,57.7,19.38,75.4,9.65,0.32,75.2,88.9,1.74,11.57,3.45,1.06,0.81,14.4,48.6,7.6,1.32,5.87,34.6,3.8,2332.2,52,0,Normal,0,Normal
